year,pkd,CF_dyn,CF_to_TC,DEBT_to_GS,GS_dyn,NP_dyn,NP_to_GS,NP_to_TC,STL_to_GS,growth,profit,cash,debt_burden,g_med,p_med,growth_high,profit_high,group
2008,47.1,0.1711422055609746,0.0395653034068272,0.2217077270649595,0.1093418623739257,0.0359038863506038,0.0126596929320293,0.0128603540581636,0.1801721928020461,0.10546265142850136,0.012760023495096449,0.1053537544839009,0.2009399599335028,-0.07488280501781984,0.0233899003843271,True,False,Question mark
2008,47.4,-0.1322894168466521,0.0389203494618921,0.2345701160324711,0.0697068210427238,-0.1927853341218214,0.0233218219212311,0.024043119088299,0.2181636841644401,-0.08512264330858323,0.02368247050476505,-0.04668453369238,0.22636690009845561,-0.07488280501781984,0.0233899003843271,False,True,Cash cow
2008,49.4,0.1004902347966656,0.0817159996293332,0.2956168545824955,0.247931021321025,-0.804385411235215,0.005519390265338,0.0055740780347464,0.1994890227783254,-0.15198805170584148,0.0055467341500422,0.09110311721299941,0.24755293868041045,-0.07488280501781984,0.0233899003843271,False,False,Dog
2008,52.2,-0.0241840530289141,0.1289674526996393,0.4229911524995278,0.0526268647260517,-0.5660827544548476,0.029817508628544,0.0309437887887726,0.1642686958705438,-0.17921331425257,0.030380648708658302,0.0523916998353626,0.2936299241850358,-0.07488280501781984,0.0233899003843271,False,True,Cash cow
2008,62.0,0.5433535339046867,0.1543177839507998,0.282955827440692,0.3289046350559403,0.5781323048153344,0.0866116036456733,0.0968262120979879,0.2370922491354475,0.4834634912586538,0.0917189078718306,0.3488356589277432,0.26002403828806975,-0.07488280501781984,0.0233899003843271,True,True,Star
2009,10.1,0.1643116400776567,0.0477463423639636,0.176529651324381,0.0914673125700471,0.7243855673697053,0.0112594520190598,0.0114145936216365,0.1302551336650194,0.32672150667246974,0.01133702282034815,0.10602899122081015,0.1533923924947002,0.06639519492105467,0.02660061176918215,True,False,Question mark
2009,22.2,0.2531821296463836,0.1362209566089101,0.3462148559778876,0.0434846020258217,0.8998399291258521,0.0568452373780336,0.0608486430591055,0.2433380886857153,0.39883555359935247,0.05884694021856955,0.19470154312764684,0.29477647233180143,0.06639519492105467,0.02660061176918215,True,True,Star
2009,29.3,0.2627600433551273,0.0980211858771675,0.3392661793096038,0.0181754023371825,3.727023022154758,0.0341075187948356,0.0354976075646011,0.2657826680960712,1.3359861559490227,0.03480256317971835,0.18039061461614742,0.3025244237028375,0.06639519492105467,0.02660061176918215,True,True,Star
2009,35.1,0.4681418456551329,0.1305953797755419,0.2251310274033768,0.1142880021335377,1.101034229489105,0.071603833748618,0.0785685930015259,0.1588133912997984,0.5611546924259252,0.07508621337507196,0.2993686127153374,0.1919722093515876,0.06639519492105467,0.02660061176918215,True,True,Star
2009,41.2,-0.1147829484600078,0.0981088118548402,0.4059791022173587,-0.1094835119713831,-0.1752840858172171,0.0596586120698373,0.0642771032583907,0.3186137164550266,-0.13318351541620269,0.061967857664114,-0.008337068302583801,0.36229640933619267,0.06639519492105467,0.02660061176918215,False,True,Cash cow
2009,45.1,0.0175177548495402,0.0365578140626318,0.2240730651572701,-0.0495347218519683,0.322599320909418,0.0162380250184614,0.0165524053430003,0.188837207872693,0.09686078463566332,0.01639521518073085,0.027037784456085998,0.20645513651498154,0.06639519492105467,0.02660061176918215,True,False,Question mark
2009,46.3,0.0180038551733359,0.032115076391389,0.1723052400836565,0.0045196742866351,0.1397954489599151,0.0182031649653207,0.0186105715800593,0.1331957039753736,0.054106326139962045,0.01840686827269,0.02505946578236245,0.15275047202951506,0.06639519492105467,0.02660061176918215,False,False,Dog
2009,46.4,-0.172252810890754,0.0358654862829222,0.263459834070979,0.0551453195083651,-0.2311852133706919,0.0167954235197642,0.0171596491790187,0.2446214379751082,-0.11609756825102695,0.01697753634939145,-0.06819366230391591,0.2540406360230436,0.06639519492105467,0.02660061176918215,False,False,Dog
2009,46.7,-0.1230354022107024,0.0410883710330919,0.2294813617452119,-0.1035202129832184,-0.0738721845496369,0.0144118962357043,0.0146746896825685,0.196336002290974,-0.10014259991451924,0.0145432929591364,-0.04097351558880525,0.21290868201809293,0.06639519492105467,0.02660061176918215,False,False,Dog
2009,46.9,-0.2066240623088733,0.0489876602353643,0.2391567237066966,-0.0286813795216205,-0.2355103675818164,0.0264801873217926,0.0273579283943446,0.2050329640015453,-0.15693860313743674,0.0269190578580686,-0.0788182010367545,0.22209484385412095,0.06639519492105467,0.02660061176918215,False,True,Cash cow
2009,47.1,0.0227143454136,0.0365504618137382,0.2007831719185918,0.1096341117711499,0.0965590514624479,0.0125105210141692,0.0127382265862913,0.1690997801116951,0.07630250288239927,0.012624373800230251,0.0296324036136691,0.18494147601514344,0.06639519492105467,0.02660061176918215,True,False,Question mark
2009,47.4,-0.1725405894665383,0.0326855952769348,0.2446414105106324,-0.0166627156254072,-0.1668498168498168,0.0197598326777852,0.0203304536698949,0.2282154251795608,-0.11868437398058744,0.020045143173840048,-0.06992749709480175,0.2364284178450966,0.06639519492105467,0.02660061176918215,False,False,Dog
2009,49.4,0.1214777528433967,0.0926466071556332,0.2914869751473665,0.011672565734405,3.7968574635241295,0.0261702543739234,0.0270309691644409,0.2038887228415299,1.310002594033977,0.02660061176918215,0.10706217999951495,0.24768784899444818,0.06639519492105467,0.02660061176918215,True,True,Star
2009,52.2,-0.1181804897396822,0.1228217085097511,0.4675713777317208,-0.0567029726190304,0.3740690471218766,0.0434341617534057,0.0459195214809619,0.1945788841713516,0.06639519492105467,0.0446768416171838,0.00232060938503445,0.3310751309515362,0.06639519492105467,0.02660061176918215,True,True,Star
