rok,10.1_GS_dyn,10.1_NP_dyn,10.1_CF_dyn,10.1_DEBT_to_GS,10.1_CF_to_TC,10.1_STL_to_GS,10.1_NP_to_GS,10.1_NP_to_TC,22.2_GS_dyn,22.2_NP_dyn,22.2_CF_dyn,22.2_DEBT_to_GS,22.2_CF_to_TC,22.2_STL_to_GS,22.2_NP_to_GS,22.2_NP_to_TC,29.3_GS_dyn,29.3_NP_dyn,29.3_CF_dyn,29.3_DEBT_to_GS,29.3_CF_to_TC,29.3_STL_to_GS,29.3_NP_to_GS,29.3_NP_to_TC,35.1_GS_dyn,35.1_NP_dyn,35.1_CF_dyn,35.1_DEBT_to_GS,35.1_CF_to_TC,35.1_STL_to_GS,35.1_NP_to_GS,35.1_NP_to_TC,41.2_GS_dyn,41.2_NP_dyn,41.2_CF_dyn,41.2_DEBT_to_GS,41.2_CF_to_TC,41.2_STL_to_GS,41.2_NP_to_GS,41.2_NP_to_TC,45.1_GS_dyn,45.1_NP_dyn,45.1_CF_dyn,45.1_DEBT_to_GS,45.1_CF_to_TC,45.1_STL_to_GS,45.1_NP_to_GS,45.1_NP_to_TC,46.3_GS_dyn,46.3_NP_dyn,46.3_CF_dyn,46.3_DEBT_to_GS,46.3_CF_to_TC,46.3_STL_to_GS,46.3_NP_to_GS,46.3_NP_to_TC,46.4_GS_dyn,46.4_NP_dyn,46.4_CF_dyn,46.4_DEBT_to_GS,46.4_CF_to_TC,46.4_STL_to_GS,46.4_NP_to_GS,46.4_NP_to_TC,46.7_GS_dyn,46.7_NP_dyn,46.7_CF_dyn,46.7_DEBT_to_GS,46.7_CF_to_TC,46.7_STL_to_GS,46.7_NP_to_GS,46.7_NP_to_TC,46.9_GS_dyn,46.9_NP_dyn,46.9_CF_dyn,46.9_DEBT_to_GS,46.9_CF_to_TC,46.9_STL_to_GS,46.9_NP_to_GS,46.9_NP_to_TC,47.1_GS_dyn,47.1_NP_dyn,47.1_CF_dyn,47.1_DEBT_to_GS,47.1_CF_to_TC,47.1_STL_to_GS,47.1_NP_to_GS,47.1_NP_to_TC,47.4_GS_dyn,47.4_NP_dyn,47.4_CF_dyn,47.4_DEBT_to_GS,47.4_CF_to_TC,47.4_STL_to_GS,47.4_NP_to_GS,47.4_NP_to_TC,49.4_GS_dyn,49.4_NP_dyn,49.4_CF_dyn,49.4_DEBT_to_GS,49.4_CF_to_TC,49.4_STL_to_GS,49.4_NP_to_GS,49.4_NP_to_TC,52.2_GS_dyn,52.2_NP_dyn,52.2_CF_dyn,52.2_DEBT_to_GS,52.2_CF_to_TC,52.2_STL_to_GS,52.2_NP_to_GS,52.2_NP_to_TC,62.0_GS_dyn,62.0_NP_dyn,62.0_CF_dyn,62.0_DEBT_to_GS,62.0_CF_to_TC,62.0_STL_to_GS,62.0_NP_to_GS,62.0_NP_to_TC
2015,0.010874894704260507,-0.009815296083163116,0.036378633966381635,0.1882678618593428,0.0535175913947912,0.1411098502359728,0.02772676341221185,0.0286247758291596,0.06140678514255504,0.06362786230602024,0.041313373091538486,0.3204738676296762,0.1145328991855918,0.2268615335923168,0.058418433036430045,0.06259506587980641,0.1135302266725986,0.3285431167983033,0.17076554602327798,0.3573733693431213,0.1025348969783756,0.2692502736729772,0.05438165258247773,0.057657060781151855,-0.0127163086856239,-1.3234671126636188,-0.5941918389042836,0.5162588224638942,0.0866589899893801,0.2122309906269366,-0.037619077716809515,-0.036081969883519714,0.06347516476007731,0.45448424042458124,0.19621757564676212,0.3981246951467173,0.0670586790517052,0.2872237114929182,0.04366840637498525,0.04595189677329519,0.1281629787835703,0.11004879522052247,0.039737965073434856,0.2670092559050417,0.031092482194266,0.2147493660528812,0.014814310049390692,0.015068795026822311,0.025884379350127995,0.059703134093752386,0.029570922466591654,0.1645928348393187,0.0314612349858004,0.1432455754089145,0.020348578333592042,0.020826601013261455,0.026570223072855947,-0.32454425997692116,-0.19023644520980698,0.310183466898494,0.0440239257521495,0.2517524797671669,0.0213366433065908,0.02194602619046329,-0.021146433991447777,0.20336209006363193,0.1389492925915956,0.2097359868046462,0.0358461940034808,0.1609683799660476,0.019505961701856294,0.019956181682908497,-0.002241322941358481,0.006592948349246397,-0.0032613968769362733,0.2168192427918544,0.0471992311555472,0.188411621212026,0.030700027731367978,0.03184425319704883,0.039196175592261184,-0.346517224475244,-0.12226872978935588,0.2335783364693885,0.0312861207073922,0.1838102761339474,0.005864464422442473,0.005923459379453652,0.05928208304665117,0.25015645954403243,0.19626448861930212,0.2080246257301004,0.0340146277072614,0.1989610812463038,0.02322865515339584,0.023878032995162238,0.13718122403555788,0.34370567262596974,0.18884719935679017,0.2494809824272926,0.0880383048371947,0.1694986696884658,0.040624679447367744,0.042588877534447095,0.01064417683809693,2.98948164964056,0.05464684461643832,0.9925466065783912,0.1061301101888727,0.2537199096315147,0.015557461183808274,0.015940257820918593,0.1599987511196017,0.3641519122998951,0.29958877055019983,0.2761546016010045,0.105307060796134,0.223131295085657,0.06166925560659418,0.0669724626502749
2016,0.07618687317440687,-0.1307384060178568,-0.04215836806317175,0.1954336453572028,0.0474361148928661,0.1432817311853259,0.022395562667078827,0.023025625117261132,0.09022245882557889,0.16589340240236683,0.15389697670190383,0.3269489097564858,0.1218602286138272,0.2365826834314817,0.06247318160114595,0.06729203225472427,0.10586181579108955,0.1387549795222094,0.15083348613684433,0.3728756564575317,0.107353622216061,0.2879774256992092,0.055999200613182344,0.059733133998226204,-0.04568013141739713,-2.1930932889693437,0.29276803376173777,0.6188093679573426,0.1297082594990312,0.2202352281460805,0.047031473029901266,0.04984229674297825,-0.07157817237631359,-0.032873748979402984,0.01979846803405394,0.4196934680081359,0.0737261555853334,0.295488328128789,0.04548887250268475,0.047911399095418104,0.22451804652086094,0.20009692806067347,0.1698457633334569,0.2377942793543881,0.0297070409046941,0.1937280065174255,0.014518861548937782,0.014769651326272771,0.05850789353174246,0.30079873378855826,0.22089837655552658,0.1671185932578377,0.0365033451321298,0.1442593407145192,0.025006336837430546,0.02574576995813289,0.0349351846652608,1.3470004443786108,0.6522668031909262,0.2957563980280402,0.0722290643441852,0.2432024292198584,0.04838671258269517,0.051146051244397035,0.029548168624973892,0.20311677746564816,0.12523317132820622,0.2319983511987982,0.0394338115570048,0.1897097696624913,0.022794416521034283,0.02347298988232853,-0.0237703287226948,-0.10791281263764374,-0.0778646260011372,0.2249283283605557,0.0444824713331258,0.194661071199943,0.028053953077444304,0.029033384866965124,0.0725663565805803,1.5490503631465886,0.5022036101331635,0.2272830718071933,0.044116865435098,0.1838438009871567,0.013937426877107303,0.014173527820449434,-0.01356541500269115,-0.14725023242508772,-0.12631156182539283,0.2225827964015183,0.030051389378147,0.207619997103431,0.020080632395092,0.020590287131243223,0.0931552269662348,0.12737638969462384,0.12865263007768202,0.2704268634798505,0.0909998692448006,0.1884189943689823,0.04189643274631616,0.04397176800503732,0.04125511391669967,0.28231634453064225,0.38991954782687976,1.1403382137433091,0.1423326457148708,0.2794085014525603,0.019159172895062825,0.019722717927937464,0.05254891986196353,0.25008047049324333,0.2132505247818468,0.2417725977865062,0.1231636073918522,0.1833557725747719,0.07324270692688516,0.0807065272904408
2017,0.08680620071028344,0.1446797325713054,0.12947369109776363,0.2004868372425629,0.0492826211360584,0.1431493705933584,0.023588149081024225,0.02424398403956393,0.08584641095018286,-0.03265829170052914,0.02107709557566695,0.3282397488381242,0.1135404904729679,0.2365990543173174,0.055655121758953964,0.059398270645240114,0.07290826617426993,-0.08668196738126988,-0.03498994664767363,0.3558449041542527,0.0958771296141516,0.30099470691269,0.04766957376013535,0.050489819376705214,-0.004143212357888282,0.922211506566581,0.39747834743594823,0.6420771368387339,0.1911220223575636,0.2349192481788013,0.09078056177425115,0.10101764321111849,0.022056446624139525,-0.22689788724732907,-0.23351215608200027,0.3978941321458806,0.0547513215285936,0.3046338273327036,0.034408611730517555,0.03588752098850823,0.16983499680609104,0.21760292461051245,0.17774404097260632,0.2512238295504596,0.0299261695607433,0.2132398076341218,0.015111710909886594,0.015382139583556904,0.0699655021655814,-0.12177940012899025,0.05909965930646721,0.1902376267794892,0.035994574771412,0.14539476664307,0.020525035707689775,0.021051209759036335,0.04985112579437745,-0.257141234237532,-0.15998438798828496,0.2941650779651512,0.0570617688152582,0.2490487667855987,0.03423770542826875,0.03573256933090319,0.11198294402047293,0.22309889868399924,0.11167515882708812,0.2086915967639048,0.0394379430267247,0.1777210120817112,0.025072170299860357,0.02582840478407843,0.022655650435570385,0.02376364461287994,0.02148351763205758,0.2236603351431767,0.0444730734731992,0.1944610151523138,0.028084348075650287,0.029092044771203338,0.04425438171824836,0.3737938537820822,0.012398612157659361,0.222285603150169,0.0429305419129175,0.185244717631122,0.018335715623047616,0.0187158567040075,-0.04351926386732363,0.26878564240187863,0.21381371027983676,0.283479234599376,0.0383594280588211,0.2661594748962962,0.026637251656795147,0.027473006395659232,0.04815072360300321,-0.14923339730476415,-0.040446429117352745,0.2800754706547219,0.082589571558835,0.1944143218228951,0.03400664136366456,0.035383401461549335,0.12895635290740204,-0.3710080615339102,-0.026069721491174258,0.9418851942147266,0.1222143517789773,0.2833921406394968,0.010674429766604949,0.010937086866030654,0.09322290157931357,-0.2492799036380141,-0.042427726158712264,0.2467232597027388,0.1046458244459341,0.1941895698096921,0.050296030134870676,0.05375942845624118
2018,-0.0005966374148599352,0.2843037393357395,0.16396671426461173,0.2042264256661669,0.0578953623979732,0.1511255400005864,0.030312433600789987,0.031425424584671666,0.058895636459630696,-0.0012457203055044053,0.023589110513763334,0.3275264005705283,0.109492250436099,0.2435394406646234,0.05249411663412088,0.05589068254289216,0.0464335236596185,-0.13978132333775561,-0.039642132811556596,0.3483501267272105,0.0869170983733704,0.2765635507196095,0.03918668193426045,0.04099867128566355,0.025077798565320997,-0.8362336601959898,-0.45210290979832113,0.7156593673855763,0.0940912766181168,0.3256864022928058,0.014503094641136744,0.014864883483986527,0.10969385235257056,0.42900565703188764,0.3247563985728885,0.3761071948004846,0.066020117254117,0.2985785563972293,0.04430960909559143,0.046679163720910556,0.1412653614536492,0.11747284142417436,0.1217497412952584,0.2263459768775937,0.0293987923220104,0.1922142474554813,0.014796669643721158,0.015053452100275979,0.03756752760600879,-0.13818531459266292,0.009940489895680082,0.2043006026139455,0.0349204988314618,0.1500668451950948,0.017048314177883477,0.017427639047624153,0.037248723851388776,-0.10908812859485317,-0.1034468082087805,0.2975859016078067,0.0485190775048768,0.2626954208586828,0.029407390449667434,0.030191885450323017,0.11723544187516,0.043508156051648594,0.035081248288705735,0.1985200882058724,0.036472125937353,0.170713325719468,0.023417637157937255,0.024080517428652134,0.013380687974791083,0.12056497234054753,0.08552509289718113,0.2240822858840455,0.0477718590966819,0.1960466866001002,0.031054802107474376,0.032258667318881495,0.023534439529893314,0.2908619984550369,0.1513618605467253,0.2181479729617763,0.0484043760349002,0.1878435560072715,0.023124652770005028,0.0236589759964117,-0.21586051228599,-0.23233525018177004,-0.1236981632266616,0.2958418189207455,0.0428248532674453,0.255048129278813,0.026077604111702138,0.02686877239739132,0.10564205693445228,0.06906655296870667,0.08106133337864585,0.2746720448045321,0.0806383792472876,0.1862016057559819,0.032881675070769514,0.03416414570069017,0.04005992521397572,1.8833102085929965,0.044148874601454446,0.8264838231943495,0.1251755990045353,0.2772590181153963,0.029592229804094206,0.030933429811866857,0.16246322100786204,0.579390409087474,0.20937698788380166,0.2232973567118491,0.1111639396959873,0.1733407449701061,0.06833512336099282,0.07458035817963556
2019,0.056797771335051817,-0.2957915004813644,-0.1175375687734378,0.2032698657698969,0.047835950943698,0.1389330679913427,0.020199014382670258,0.02072033755984569,0.0488787587132713,0.17357413897217233,0.10232837363814773,0.3288365629400485,0.1160433949789307,0.2358331276749339,0.0587348511143166,0.0630631996556152,0.03729464718630848,0.10204325876925746,0.08147413502212553,0.3520812054427417,0.0910660687751037,0.2855497304729003,0.04163274029836023,0.04377273235046966,0.1532108966857033,-2.4693052208443502,0.31310182394949115,0.6527730059663458,0.1025138075539377,0.2733211308571395,-0.01847838303979331,-0.01812208361452255,0.042280271935019265,0.3000669634064679,0.20244640141704107,0.3972229013513739,0.0771591573376777,0.3193650049399668,0.055268683959341564,0.05898400354138493,0.05693038869976674,-0.028622754491018032,-0.04411756864125238,0.2312282956924264,0.0265626886980823,0.1971308599306891,0.01359895443909607,0.013821720089293322,0.06007852784662293,0.2989067173849067,0.1370561491347677,0.2095251456297443,0.0376122821250366,0.1533131203917527,0.020889178701434002,0.021442916491307046,0.047402519645262986,0.027744135999669517,0.0360714624806151,0.3012845221978505,0.0485603311968337,0.2642438524295717,0.028855451961233094,0.029974685562797743,-0.0032393303468722934,-0.1512719819608025,-0.10331424074155038,0.1922946248272201,0.0326873724998657,0.1599117237314837,0.019939796359675504,0.020427396309188394,-0.040816602248818445,-0.04817816779188633,-0.0567525406368361,0.2330710868867512,0.0469728259088078,0.2022568092974903,0.030816461909262897,0.03200744334040319,0.05376467814414121,0.30887426077161373,0.1781200879453646,0.2242893716942059,0.0544314836706003,0.1848249101308465,0.028722980972608017,0.029557646851205377,0.4872991245343685,0.44429137248148787,0.43152720004321754,0.3043563591127858,0.0412068303287496,0.2831150322771548,0.025323526392386338,0.026084130417542026,0.09929934973165211,0.08329816588216188,0.08637674667169648,0.2744525533270154,0.0796285362074229,0.1897955696019921,0.03240305591374462,0.033640702316284264,0.07584156848206791,0.41759442772435507,0.2469469487627558,0.9328476140137713,0.1460332792079423,0.2825798821028374,0.03899252576140048,0.04102647989748042,0.1366297510142791,0.1816756354856044,0.15514793220874745,0.2207552092496171,0.1141689523594744,0.1733544179566282,0.07104331929683401,0.07835545317734487
2020,-0.03048426009072991,0.4105098008580228,0.2085165059823082,0.1947738429293779,0.0602631739172068,0.139326166686853,0.02938674080432652,0.030466175355817433,0.01680561256069124,0.38521203187949227,0.28023039426383267,0.3197432816704655,0.1497836899261308,0.2210314809365951,0.08001551274811214,0.08807410173673802,-0.09557073365214885,-0.5751127938316336,-0.14215905518350014,0.4249904479537603,0.0840235390988391,0.3454820894730486,0.019558432448712925,0.020003911330622827,0.10846677772171587,-0.2597090843894325,-0.3739787341938573,0.6068726660272081,0.058651225547463,0.2547342529654288,-0.01234081108650567,-0.012260726100737059,-0.03475593214662487,0.011867970719410481,0.027557742016176112,0.4862489651549543,0.0823147567300086,0.4017554719275077,0.05793831109124887,0.06196437639770752,-0.131475901298036,-0.1956602145234866,-0.09774656294366546,0.2449278094327486,0.0275329810598454,0.2062592072097236,0.012593985719676471,0.012771864515007145,0.010282223214479469,0.25026630550567597,0.18267399267399265,0.202480031408557,0.0442673278915346,0.1452433201753481,0.02585122818155852,0.026679332349924426,0.029868597235573446,0.40399360380060445,0.23696610078886882,0.2748095651586134,0.0590338270859598,0.2506941447460782,0.039337902036331245,0.0413600700998679,-0.05790840133317565,0.30620485441249046,0.2514311418415165,0.1953403442667005,0.0438012908204935,0.1680378842580411,0.02764641871115524,0.02857092144082485,0.021954750982623894,0.1480496562242597,0.16728428268548878,0.2323505055010626,0.0538809574090977,0.1868695608849224,0.03461878176794033,0.03610967969740457,0.06770916300917285,0.14220399381429427,0.08087241986144678,0.2157187296225205,0.0552499465441955,0.1738211074227589,0.030727003867515753,0.03170449098076604,0.12715357162267438,0.7905091212590911,0.7533869202611418,0.2669401684674657,0.0651716220177772,0.225704615376373,0.040226998458371334,0.04212738083382309,0.01348225798934255,0.4898778665821908,0.2659500009946991,0.2826545970812308,0.1013520400923658,0.1919915951975138,0.047634376857558114,0.050392155045745624,-0.037130023394573275,-1.2611689977964065,-0.1746893305574594,1.0016309644661772,0.1181354136925929,0.3004196937561321,-0.010576338573311504,-0.010502596670024624,0.10521377502166995,0.2736824071766759,0.24088880147763025,0.228543563003828,0.1292536259879822,0.1829637951564426,0.0818725100798156,0.09105257473816177
2021,0.08131153997903984,0.23513963824671036,0.13248789593420063,0.1987963058314394,0.0634357507107108,0.1424168233205898,0.033567318080235484,0.034976996247488776,0.27131643293494534,0.14685071939528638,0.08558072635742531,0.2975968205897198,0.1271951572630047,0.2188626592441223,0.07218175269402097,0.07901308905526196,0.18268045584875514,0.04555356115922837,-0.05096482166046401,0.3737905021589496,0.0675051954314436,0.310946952128843,0.01729071330832843,0.017705782466503412,0.30550063456939225,-6.648789501538351,1.3762702806594818,0.6408987880296416,0.114449947164644,0.4059961004729603,0.053397633260373535,0.056874062466513636,0.12499332078218672,0.23017382060994418,0.1742830995884106,0.454136459331206,0.0866894403540221,0.3697451881588273,0.0633552148249676,0.06836349440816619,0.20587900064593145,1.338302721723136,0.5229801375685912,0.1936455775266143,0.0352544574547914,0.1628144754386225,0.024420817569497124,0.025108547971140132,0.05471172055893536,0.029714378448555623,0.02850911153747715,0.223567755455618,0.043136814659825,0.1667487276351266,0.02523853754559455,0.026028452951116502,0.12625912310713394,0.22073424609250214,0.1837730048093249,0.2724758031727721,0.0621261983765357,0.2393896216255478,0.04263772270514481,0.044885679357872035,0.35844427284814095,1.1072873949780622,0.7307240845565708,0.1842460144331247,0.0569557994337775,0.1589271546466355,0.04288652161207631,0.04523464869341702,0.1893204885286799,0.6186712936843337,0.4206420886071436,0.2293010117986367,0.0654090651575939,0.1920009840976512,0.04711633980123458,0.04994594813333179,0.07698990915229387,0.41228766524269234,0.22720521315990871,0.2130646876957755,0.0635018445806006,0.1757636877817632,0.04029319883425258,0.041935443274651936,0.0,0.0,0.0,,,,,,0.1492031738640862,0.08042099698015392,-0.016077533311523284,0.25362648518619,0.0868539085955014,0.1820642173535346,0.044783361293655795,0.04741895100987535,0.3081611830923041,-7.710968651554204,0.5346755713977946,0.8413827791658384,0.1496889368415804,0.2805098469191108,0.05425743977965813,0.058193558517831374,0.17026093492554728,0.039862754736453176,0.04912327851455234,0.2303236621808068,0.1145364539839453,0.1874558577153869,0.07274973583066882,0.07997287862715446
2022,0.40240342469078216,0.42059085100181615,0.3598575066549088,0.1752524752470819,0.0615852178681529,0.1322141806151565,0.034002644401673936,0.0354732123920452,0.19091530556739822,0.10615369818760945,0.1451338692261126,0.2780955648345604,0.12126391079599,0.2010050712196199,0.0670443249078186,0.07276444991769195,0.18748306866331887,0.2535182314671287,0.16744701159223885,0.3572041947256011,0.066515752950954,0.2933158584110629,0.01825223865419692,0.018732507445362617,0.4262464396115768,-0.23392045021469032,0.39081198081844337,0.4795134613535901,0.1083884632624877,0.2873170875551138,0.02868146325318686,0.029667924082279393,0.2835053915197603,0.6127228692784206,0.5371578951409497,0.4217638835740001,0.105786474878838,0.3451480255747439,0.0796057457267794,0.08752446488997669,0.16010224995418487,0.13805231041961763,0.2854219865785981,0.2134187738618602,0.0390694571829454,0.1869590321753089,0.023956653698757824,0.024635503381617,0.22730786612555698,0.09162450815064638,0.1858728694555125,0.2062556689599621,0.0415562339377308,0.1577239160862127,0.0224483252288002,0.023081902910136603,0.1374591692486773,-0.09844550235141691,0.006122746995994577,0.2748540076685082,0.0544758854805731,0.2436383317717208,0.033794822454776316,0.035267797484106855,0.32520031359047574,0.0773964166606429,0.1694747358201183,0.1557354334807222,0.0497549791735649,0.135776935879388,0.03486701914724201,0.03640445227007519,0.1946045049115026,0.2451775488032324,0.2921669927406687,0.2184697855725206,0.0709466359806019,0.1813534844640469,0.049110988834440775,0.05220435877991571,0.21582641848981043,-0.008264679332823599,0.07671570073098888,0.2039122890880026,0.0560156126939056,0.1717205534631386,0.032866688746761,0.03407208596800953,-0.3212628229082537,-0.4457614703336218,-0.3110647181628392,0.2820421743094282,0.0656321890928774,0.2289296187104591,0.03284828536133903,0.0341303786204323,0.31510945971986626,0.42269560129780337,0.3163958538118765,0.2404476131326561,0.0870993041969906,0.1784057074061415,0.04844698717123214,0.05139285490583968,0.23424859846242274,0.2958497329556087,0.24492017509156572,0.7461438713211506,0.1513610996851929,0.2706320633881636,0.05696541923313806,0.06125092107727367,0.31743059053479916,0.33953429303179905,0.31632817272386893,0.2324742981654366,0.1143907958453214,0.1948086203255725,0.0739703227284451,0.08127925922902761
2023,0.0659025395861994,0.12904227056316908,0.06885752596531902,0.1682215739281394,0.0619183976007193,0.128219831941968,0.036016822753158796,0.0376733402583861,-0.07443400985028437,-0.038443883259278167,0.022076205222085532,0.295332084564566,0.1345690734242439,0.2102316174618182,0.06965130676143083,0.07596688166451143,0.09860125926548546,0.1599622377250447,0.185126750155715,0.3523622226987337,0.0717162428011343,0.3028242049293028,0.019271694269647168,0.01976823892019565,0.3784937240831987,-1.9728252983827839,-0.08283627013382544,0.3781270929175272,0.0689483967143404,0.2364150581853984,-0.020240972127670228,-0.02001779586163791,0.010399066208261365,-0.18001457974562418,-0.09962949874314286,0.3973831357398746,0.0924273875277257,0.3233693322410904,0.06460373237417634,0.06964418641945287,0.24564603920418593,0.2942061832433853,0.31195500096327233,0.2140768456358706,0.0411637300808474,0.1909177324901212,0.024890577556495232,0.02560491368908092,0.1160329423020332,0.2245420945744343,0.24633361711909796,0.1969453408498286,0.0465547731537642,0.1424367625830511,0.02463092096427003,0.02540616135045426,0.09647362403745374,0.3254640879775492,0.2279219668460175,0.2658243006161967,0.0614752654561096,0.2406580143670036,0.04085262293719635,0.042960729720866,-0.2165811854982369,-0.5180612497936261,-0.36366265848828216,0.1773138154512165,0.0397502099792026,0.1518872536943812,0.021449277602466493,0.02202732793114522,-0.05205944513701333,-0.3273677361292734,-0.20780901452677225,0.2137915356833819,0.0582477892300124,0.173199577701353,0.034847792333786674,0.03639168825807207,0.14237793144035993,0.21820941475399191,0.16228670512462817,0.1885207151779287,0.0571641717215234,0.1611466060030603,0.03504839209613497,0.03644368035700436,0.48150187270352074,0.48744443109455715,0.13361449547016546,0.2488328447154005,0.0502776653938026,0.2130303147356601,0.03298004547410147,0.03430636302671906,-0.04193099318669247,-0.21147670301815824,-0.014407041383569963,0.2618954376808914,0.0886724242313883,0.189806925909258,0.03987351410120404,0.04185945570898852,0.1009180997635124,-0.1339992299040419,0.0600682516886093,0.6997352893564561,0.1443568432640574,0.237683155974799,0.04480996082754354,0.047722169222251726,0.1682861400352258,-0.04056364932388068,0.0723908349103739,0.2312547028666463,0.102929081408393,0.1864197718879709,0.06074694722884782,0.06543194458729573
2024,-0.00765785847637801,-0.20077907312663656,-0.09879766734423678,0.17774234411837,0.0556005218244405,0.1285236157203571,0.029007534054350144,0.03000114478144513,-0.0275815873787415,-0.17596730890188816,-0.11317657091467592,0.3001775601734874,0.1209296464588199,0.2115323437257119,0.059022898995102005,0.06343356268901064,-0.05221103172742392,-0.11650166403655915,-0.062113462867157576,0.3358291234631024,0.0701771613130904,0.2942750763121933,0.01796445241334859,0.018222236687879957,-0.20355239575429696,-1.8129394618642984,0.1583399756946795,0.4579155271624732,0.1054953229810359,0.2544351044690514,0.020660097288712858,0.02149549504325317,-0.05849607478684804,-0.20691819500379172,-0.17208604995957133,0.382952426203743,0.0804714362091199,0.3242743642770014,0.054419363858949556,0.05808429600148179,0.09999410466928493,-0.34555316254598156,-0.16165386383824865,0.2095706723414637,0.0310077460711151,0.1886996710918518,0.014808770060772062,0.01505670007950236,0.03909240618598364,0.027001110226859693,0.04301854743235589,0.2041213806636402,0.046696911863494,0.152755364242322,0.024344305689871153,0.025092381382918864,0.0668226628170232,0.08297466844262424,0.0402151647454021,0.2645589261946168,0.0599701603034931,0.2399881286638177,0.041471143539073864,0.04363164268490585,-0.08002490922002103,-0.17308387846991435,-0.16046918629802975,0.186208564857324,0.0361318609436135,0.1519083981368213,0.01927960183097571,0.019721390769582913,0.028721539660764517,-0.12880328525326457,-0.10227280531776595,0.2198048404945121,0.0505679866586898,0.1822396785387848,0.029511661831619494,0.03065986705666326,0.04121971961507431,-0.1742783130178669,-0.09375210126544098,0.1895211240725276,0.0492922713831074,0.1650743044664037,0.02779453452757374,0.028632800221708665,0.04102525850574823,-0.1911550888529886,0.06624962107641852,0.3210783090676688,0.0509294482807642,0.2816314101210788,0.025624490600173758,0.026361791132792245,0.02460317662871203,-0.35013868145935567,-0.13712736884748744,0.2642030502371653,0.0734434916491609,0.1879821781200859,0.025290039148538883,0.026111529055768717,-0.015012023066986346,-0.2249114400966481,-0.019635355824946132,0.7484606211650267,0.1413038069691641,0.251866477292008,0.035261027363289676,0.03693178927620405,0.08599316373129251,0.11096309038007579,0.08668320079661629,0.2303105075590945,0.1030363420858795,0.1841682784983024,0.062143684213112255,0.06696360717642753
